scenario,gridiv,time,QH,QE,QN,QS,T2,after_spinup,hour,name,type,paved,bldgs,green_fraction,green_blue_fraction,impervious_fraction
future_plus_2p5c,7,2024-03-20 00:00:00,11.802701174979882,15.119513475404515,-12.24727668252406,-39.16949133290846,30.408459042805877,True,0,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 01:00:00,15.998158437208845,11.36165356438507,-11.276813852363924,-38.63662585395784,30.207660701981595,True,1,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 02:00:00,17.9879431435556,9.520648971025253,-11.165952538778791,-38.674544653359646,30.188005694615793,True,2,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 03:00:00,18.31135965469012,8.824013848936982,-12.470406147360398,-39.60577965098749,30.378492642573615,True,3,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 04:00:00,17.883425862668098,8.600215870410548,-14.46894481122393,-40.95258654430258,30.496323600948383,True,4,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 05:00:00,18.62163987020088,9.08044607196238,-10.692645480835813,-38.394731422999065,30.516208014309317,True,5,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 06:00:00,30.74422564322037,12.042607526417141,32.39052432441968,-10.39630884521783,30.868499057181936,True,6,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 07:00:00,71.48391478982279,17.218920469553993,150.84962696594792,62.14679170657113,32.00652386839923,True,7,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 08:00:00,131.73874003991497,21.03261187770897,309.6567113831463,156.8853594655223,33.51609895281874,True,8,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 09:00:00,183.06739718281824,25.936148450555677,446.5797495137726,237.57620388039868,34.76727200507704,True,9,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 10:00:00,223.52760962058048,32.524517658527664,561.189999346004,305.1378720668959,35.92324097400856,True,10,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 11:00:00,249.88934359142263,34.239126254408426,627.5531311052754,343.4246612594443,36.038521568212495,True,11,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 12:00:00,253.3382161212339,32.94535520029517,625.3068344281595,339.0232631066305,35.66104132364139,True,12,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 13:00:00,244.21760117762958,29.265256740948207,590.3187693212527,316.835911402675,35.29806004266376,True,13,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 14:00:00,212.90817026253205,28.774527039470513,506.86690106818577,265.1842037661832,34.826152252294264,True,14,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 15:00:00,155.94386934757975,31.641822284940883,368.0029116614444,180.41722002892377,34.05571671493565,True,15,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 16:00:00,104.62249613852838,23.060801110195257,219.27499408864412,91.59169683992049,33.505577741140236,True,16,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 17:00:00,63.10005428756614,11.567519612459533,89.79841666852832,15.130842768502651,33.2465858401044,True,17,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 18:00:00,33.42162197065267,6.586562966814017,9.00829233771282,-30.999892599753874,32.873910546439554,True,18,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 19:00:00,23.766533518987824,4.513223984700455,-14.530944286538308,-42.81070179022658,32.38073934502469,True,19,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 20:00:00,22.305131490224735,4.029650317909321,-16.18675657553793,-42.52153838367199,32.08132389855907,True,20,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 21:00:00,20.076385482711284,5.993546477971268,-15.429824394180065,-41.49975635486262,31.84719500618947,True,21,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 22:00:00,16.91740043117764,9.59725459512244,-13.669589946931422,-40.1842449732315,31.422979248781704,True,22,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-20 23:00:00,16.428182958618244,10.732443264149987,-11.810482988362663,-38.971109211130894,31.10125084054666,True,23,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 00:00:00,17.956480570496364,9.721352955126198,-10.496732708797218,-38.17456623441978,30.871319776337682,True,0,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 01:00:00,19.182828687934503,8.862104847559289,-9.691458489478928,-37.73639202497272,30.597471479261248,True,1,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 02:00:00,20.126225095610526,8.152511234025791,-9.25875296317093,-37.537489292807244,30.486159265418223,True,2,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 03:00:00,21.137111479737115,7.380667340382941,-8.737065627789532,-37.25484444790959,30.535124650734478,True,3,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 04:00:00,21.8000459730071,6.7213884028410575,-8.829711770884089,-37.35114614673225,30.571771129404393,True,4,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 05:00:00,23.329665703293543,6.369253450857304,-5.513604387070448,-35.212523541221294,30.5466990590606,True,5,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 06:00:00,37.04587553473987,7.238890110358676,35.77350314951567,-8.511262495582878,30.999395108964805,True,6,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 07:00:00,77.33651667702456,9.72661732572933,146.2209135655461,59.15777956279221,32.31768671457494,True,7,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 08:00:00,141.20638975137774,11.910569473203793,312.4842837610451,159.36732453646354,33.76876017847864,True,8,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 09:00:00,203.68472520550634,12.936898894357322,470.37847783791864,253.75685373805504,34.702038468770404,True,9,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 10:00:00,239.26830472492006,15.42948072272805,562.4407729534286,307.7429875057805,35.45842552013914,True,10,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 11:00:00,256.62226502894873,18.521529824387652,609.6701749211671,334.5263800678307,35.64972786730285,True,11,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 12:00:00,260.3421177053082,20.61035291837117,614.2472150304185,333.2947444067391,35.32244233313333,True,12,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 13:00:00,230.9053518685744,25.605126713158143,544.7431627322486,288.23268415051604,35.01103792972898,True,13,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 14:00:00,190.04967202982974,33.6811756852812,461.713121521148,237.9822738060371,34.81993220966994,True,14,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 15:00:00,147.2188850895409,31.791341732332555,348.09611566398036,169.08588884210695,34.273997401616185,True,15,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 16:00:00,90.25952239710331,27.070838009075132,194.0117903837283,76.68142997754984,33.548503770054815,True,16,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 17:00:00,38.82744157477473,28.761774373490354,74.72435167335422,7.135135725089133,32.84769589229205,True,17,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 18:00:00,11.195582186351677,27.722868058933987,8.660517826313601,-30.25793241897206,32.02062889197703,True,18,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 19:00:00,5.950883881035757,24.029039804803933,-7.823765756642506,-37.803689442482195,31.28068522133032,True,19,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 20:00:00,9.499541529172397,19.589067508714574,-8.1592383040789,-37.24784734196587,30.95624662905927,True,20,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 21:00:00,10.564752959232417,18.61058992904762,-7.350272497758372,-36.52561538603841,30.72335101820015,True,21,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 22:00:00,9.33178002490766,20.227933471454264,-6.157246705902431,-35.71696020226435,30.3686997735616,True,22,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-21 23:00:00,12.089025664964263,17.78735568062258,-5.448225592363326,-35.32460693795017,30.25849709681601,True,23,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 00:00:00,16.08656010629859,13.88153391740177,-5.329361693394431,-35.29745571709479,30.29932624968441,True,0,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 01:00:00,18.735497596222455,11.235531303620796,-5.367345735558183,-35.33837463540143,30.28739527092974,True,1,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 02:00:00,20.622538130146584,9.387404423015509,-5.271589646769278,-35.28153219993137,30.274020252349107,True,2,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 03:00:00,20.49666794369882,9.515030431726343,-5.261845757353639,-35.2735441327788,30.280512022511658,True,3,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 04:00:00,14.94582959203607,14.990102460770146,-5.508980186991955,-35.44491223979817,30.162216887545807,True,4,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 05:00:00,10.44934781622415,20.708345629680867,-1.9021353659576412,-33.05982881186266,30.00280868318934,True,5,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 06:00:00,16.5675935050161,25.602846429537063,29.356462982784027,-12.813976951769135,30.210534094318167,True,6,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 07:00:00,38.69923629099629,35.37148182726748,112.42178255593052,38.35106443766676,30.976926588053356,True,7,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 08:00:00,85.74982822292502,42.51453187689931,249.0641512034299,120.79979110360556,32.189330329449355,True,8,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 09:00:00,154.68774406526884,42.32569871817203,419.0126673352988,221.9992245518579,33.94819320007134,True,9,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 10:00:00,214.71826546891694,36.897688376656795,549.370305115618,297.7543512700442,35.733806718634156,True,10,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 11:00:00,244.6322459911963,25.73420628841669,588.0707398521869,317.70428757257395,36.02904531220828,True,11,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 12:00:00,242.4623882404735,17.768649890953004,558.7076242322256,298.4765861007992,34.708168278307845,True,12,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 13:00:00,122.78537765022772,114.1544352238085,499.78588716132913,262.8460742872929,33.10008875769764,True,13,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 14:00:00,52.619883740023816,154.41434356721848,423.1239858672,216.0897585599577,32.074177904259294,True,14,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 15:00:00,67.48917072001859,95.80465901624542,311.6579768609791,148.36414712471506,32.00414085162294,True,15,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 16:00:00,47.761480606875246,64.58246204235769,178.8699880186947,66.52604536946177,31.605017095834715,True,16,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 17:00:00,15.845980502525995,51.708153331918545,69.16056671688877,1.6064328824442162,30.783891450314943,True,17,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 18:00:00,5.428054332103129,35.85898127250426,9.553160855904116,-31.733874748703276,30.317296518325254,True,18,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 19:00:00,4.240800623347355,26.964898989232452,-7.278157749742171,-38.48385736232198,30.140945587739463,True,19,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 20:00:00,5.6091828138515405,23.944265248431464,-7.56631060713116,-37.11975866941416,29.87636030497717,True,20,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 21:00:00,6.975279403362549,22.69493461680022,-6.022164660732251,-35.69237868089502,29.627108294580694,True,21,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 22:00:00,9.459481911942357,20.524582131631455,-5.106836427525838,-35.09090047109965,29.454594763319264,True,22,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-22 23:00:00,-3.1393802759397205,33.379519590921774,-4.586914695904821,-34.827054010886876,28.984459592105704,True,23,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 00:00:00,-8.154058426422177,38.544293552077626,-4.298640495101741,-34.688875620757194,28.75435253347888,True,0,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 01:00:00,-4.74797784244837,35.32413462878848,-3.8182231979782846,-34.39437998431839,28.816508004633373,True,1,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 02:00:00,4.419681424502973,26.56611872805506,-2.6858683319898566,-33.67166848454789,28.921821938668142,True,2,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 03:00:00,12.311586285733824,19.33632100829539,-0.9473795503968825,-32.59528684442609,28.742460128533736,True,3,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 04:00:00,17.977274865454053,13.933003500162725,-0.4523882177712393,-32.36266658338802,28.73885888509552,True,4,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 05:00:00,21.816190274975273,10.80280487265537,1.4681557507493495,-31.150839396881295,29.072393617915214,True,5,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 06:00:00,29.666852845110856,11.814161021344846,27.280708622960166,-14.200305243495537,29.531457769657795,True,6,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 07:00:00,52.57755004786893,15.903012533720144,99.14347509226256,30.662912510673483,30.270017737782595,True,7,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 08:00:00,92.04298689397963,19.373668473230275,206.49220389092736,95.07554852371743,31.156391346451915,True,8,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 09:00:00,139.31648771411753,21.786019382370096,327.46882248213586,166.36631538564822,32.65643771743472,True,9,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 10:00:00,188.68296754166087,24.43406409377513,456.38934633008085,243.27231469464485,34.8609998810797,True,10,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 11:00:00,237.356454269299,23.075504396829547,571.7913977071397,311.35943904101117,36.214848830227474,True,11,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 12:00:00,259.84187969232676,17.11591791878102,604.0309036032919,327.07310599218414,35.763846401909,True,12,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 13:00:00,240.3542421862727,15.424423798816813,543.7804806685818,288.0018146834924,35.34560874483768,True,13,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 14:00:00,204.12142603016795,13.765739251627151,446.65033023180814,228.76316495001308,34.896355122711924,True,14,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 15:00:00,156.3887533009643,11.124971118124884,320.04576486778836,152.5320404486992,34.155152152088924,True,15,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 16:00:00,106.60918393550634,8.718089582152503,189.58398621751988,74.25671269986104,33.729638153710134,True,16,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 17:00:00,64.0013342200175,6.676869768687525,81.3132764078895,10.635072419184484,33.55092299872715,True,17,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 18:00:00,34.507559678814246,5.268620646718559,11.202137479260978,-28.574042846271823,33.10290652433728,True,18,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 19:00:00,20.789652237758393,9.109564326427103,-8.205934907640753,-38.105151471826254,32.346051187344536,True,19,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 20:00:00,6.522236066550761,22.58558387145139,-7.514350532130287,-36.62217047013244,31.40277109826324,True,20,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 21:00:00,3.5675134640342887,26.167965048160127,-5.610905049765488,-35.346383561959904,30.742832158567683,True,21,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 22:00:00,10.700236741764316,19.53851877555189,-4.437684177551534,-34.676439694867746,30.407107029280173,True,22,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-23 23:00:00,17.42971446546104,13.095224357508272,-3.832469131013449,-34.357407953982765,30.309102410493153,True,23,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-24 00:00:00,19.920789707243635,10.738898658148939,-3.5683865082322908,-34.22807487362486,30.26226783344215,True,0,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-24 01:00:00,20.96956050783124,9.92237013102801,-2.945237570878735,-33.83716820973799,30.056916351432747,True,1,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-24 02:00:00,20.619346561097903,10.40830352085195,-2.6025362852571354,-33.63018636720698,29.848659498492392,True,2,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
future_plus_2p5c,7,2024-03-24 03:00:00,19.465675465938826,11.524192172303557,-2.8278924077290957,-33.817760045971475,29.68804310202981,True,3,Mlima Moto,hotspot,0.51,0.34,0.05,0.07,0.8500000000000001
